generation,block,config,intra_diversity,global_diversity,inter_diversity
2900,dev,noMig,0.04372740086012916,0.08841911036111488,0.0487681655429047
2950,offload,noMig,3.665563679701395e-05,0.05930058726505607,0.05926814782043967
2950,seq,noMig,0.01514930224855929,0.05954283186659164,0.04573807215572238
2950,dev,noMig,0.04395560904743423,0.08831348717857157,0.04842718256089992
3000,offload,noMig,2.168750734780208e-05,0.0592260881514231,0.05920689269466223
3000,seq,noMig,0.01568111967759643,0.05973871851321917,0.0454401363106943
3000,dev,noMig,0.04402133102231918,0.08823652843126722,0.04827821327073239
3050,offload,noMig,2.252577528761472e-05,0.05916753202940284,0.05914759211326542
3050,seq,noMig,0.01614675452818854,0.05979728755895043,0.0450622419057204
3050,dev,noMig,0.04406240439255407,0.08813237917008722,0.04812401306651731
3100,offload,noMig,4.854336390263485e-05,0.05915734227505733,0.05911436837322786
3100,seq,noMig,0.01667561673774823,0.05984180079329709,0.04460944846542083
3100,dev,noMig,0.04418426263471974,0.08806065534574727,0.04792498157966129
3150,offload,noMig,3.987294053125038e-05,0.05910103387753982,0.05906573199555906
3150,seq,noMig,0.01621645752530514,0.0598017643423822,0.04500118551982028
3150,dev,noMig,0.04424346263798851,0.08800166164153193,0.0478019279044359
3200,offload,noMig,5.515720089636868e-05,0.05911491799549406,0.05906608404265951
3200,seq,noMig,0.01671227604833119,0.05985627764614278,0.04458979066695575
3200,dev,noMig,0.04429720141888525,0.08778994116269402,0.04751775774465798
3250,offload,noMig,3.235560191651585e-05,0.05912763386839558,0.05909898957036068
3250,seq,noMig,0.01722713641076844,0.05992421292677785,0.04417343899566053
3250,dev,noMig,0.04434979277708628,0.08773890370823662,0.04740986493109331
3300,offload,noMig,3.235560191651585e-05,0.05912763386839558,0.05909898957036068
3300,seq,noMig,0.01730618564956991,0.05992654443968468,0.04410106398215596
3300,dev,noMig,0.04435227867149354,0.08766779522196683,0.04732985969682484
3350,offload,noMig,2.023057859243007e-05,0.05913074307653558,0.05911283355791676
3350,seq,noMig,0.01738921534635219,0.05993985150658332,0.04403624848677427
3350,dev,noMig,0.04440947651971945,0.08770364322009692,0.04731210357684714
3400,offload,noMig,3.7885722317902e-05,0.0591238167244987,0.05909027599858188
3400,seq,noMig,0.0175049194094464,0.05994631244471852,0.04393339227661298
3400,dev,noMig,0.04442065002973804,0.08766798901127866,0.0472621153602074
3450,offload,noMig,2.811489263447753e-05,0.05914060851830016,0.05911571939628334
3450,seq,noMig,0.01731054064546965,0.05990399085098332,0.0440736236670979
3450,dev,noMig,0.04442361770617527,0.08766162149258622,0.04725222121823007
3500,offload,noMig,1.938331032005717e-05,0.05915489792278861,0.05913773937439513
3500,seq,noMig,0.0173939596155899,0.05991320155076574,0.04400419843737822
3500,dev,noMig,0.04442853974069748,0.08765596498835672,0.04724115948640828
3550,offload,noMig,1.934600631861134e-05,0.05920282267823196,0.0591856988980823
3550,seq,noMig,0.0173939596155899,0.05991320155076574,0.04400419843737822
