generation,block,config,intra_diversity,global_diversity,inter_diversity
1700,offload,noHI,0.001074949765931389,0.001074949765931389,0
1700,seq,noHI,0.001562070096579608,0.001562070096579608,0
1700,dev,noHI,0.07138995738485548,0.07138995738485548,0
1750,offload,noHI,0.001074949765931389,0.001074949765931389,0
1750,seq,noHI,0.001562070096579608,0.001562070096579608,0
1750,dev,noHI,0.07139119422699726,0.07139119422699726,0
1800,offload,noHI,0.001074949765931389,0.001074949765931389,0
1800,seq,noHI,0.001562070096579608,0.001562070096579608,0
1800,dev,noHI,0.07139119422699726,0.07139119422699726,0
1850,offload,noHI,0.001074949765931389,0.001074949765931389,0
1850,seq,noHI,0.001894493778333067,0.001894493778333067,0
1850,dev,noHI,0.07139302283459863,0.07139302283459863,0
1900,offload,noHI,0.001074949765931389,0.001074949765931389,0
1900,seq,noHI,0.002008607035934406,0.002008607035934406,0
1900,dev,noHI,0.07139304201915754,0.07139304201915754,0
1950,offload,noHI,0.001074949765931389,0.001074949765931389,0
1950,seq,noHI,0.002104491609603354,0.002104491609603354,0
1950,dev,noHI,0.07139304201915754,0.07139304201915754,0
2000,offload,noHI,0.001074949765931389,0.001074949765931389,0
2000,seq,noHI,0.002175733991651718,0.002175733991651718,0
2000,dev,noHI,0.07139304201915754,0.07139304201915754,0
2050,offload,noHI,0.001076902905624628,0.001076902905624628,0
2050,seq,noHI,0.002197272882181136,0.002197272882181136,0
2050,dev,noHI,0.07139361793438023,0.07139361793438023,0
2100,offload,noHI,0.001076902905624628,0.001076902905624628,0
2100,seq,noHI,0.002197272882181136,0.002197272882181136,0
2100,dev,noHI,0.07139317947577899,0.07139317947577899,0
2150,offload,noHI,0.001092570309829496,0.001092570309829496,0
2150,seq,noHI,0.002197272882181136,0.002197272882181136,0
2150,dev,noHI,0.07138829673497764,0.07138829673497764,0
2200,offload,noHI,0.001165775275062303,0.001165775275062303,0
2200,seq,noHI,0.002197272882181136,0.002197272882181136,0
2200,dev,noHI,0.07138562601104395,0.07138562601104395,0
2250,offload,noHI,0.00135557134455815,0.00135557134455815,0
2250,seq,noHI,0.002262575711310745,0.002262575711310745,0
2250,dev,noHI,0.07138710252225161,0.07138710252225161,0
2300,offload,noHI,0.001318484428875484,0.001318484428875484,0
2300,seq,noHI,0.002337442310762024,0.002337442310762024,0
2300,dev,noHI,0.07139796983249413,0.07139796983249413,0
2350,offload,noHI,0.001326692454170682,0.001326692454170682,0
2350,seq,noHI,0.002353639441384022,0.002353639441384022,0
2350,dev,noHI,0.07139908788701653,0.07139908788701653,0
2400,offload,noHI,0.001363322785221843,0.001363322785221843,0
