gen,GA,DE,GDE,CCHIHH (non-stable),CCHIHH (stable)
247,55.800732258064514,55.74771935483871,55.730273333333336,55.67291290322581,55.62860322580645
248,55.800732258064514,55.747422580645164,55.73014666666667,55.67290322580645,55.62822903225806
249,55.800732258064514,55.74725483870968,55.72967333333333,55.67251612903226,55.62795806451613
250,55.800732258064514,55.74725483870968,55.72967333333333,55.67215806451613,55.62761935483871
251,55.800732258064514,55.74725483870968,55.72940666666667,55.671958064516126,55.627429032258064
252,55.800732258064514,55.747222580645165,55.72940666666667,55.67181935483871,55.62723225806452
253,55.800732258064514,55.746993548387096,55.72927333333333,55.67178064516129,55.62656774193548
254,55.80062580645161,55.746993548387096,55.72904666666667,55.67112258064516,55.626290322580644
255,55.80062580645161,55.746993548387096,55.72889,55.67106451612903,55.62548387096774
256,55.80062580645161,55.746993548387096,55.728633333333335,55.67085483870968,55.62506451612903
257,55.80062580645161,55.74674838709677,55.72851,55.670658064516125,55.62447419354839
258,55.80062580645161,55.74674838709677,55.72813333333333,55.670658064516125,55.624125806451616
259,55.80062580645161,55.74646129032258,55.727743333333336,55.669764516129035,55.62330967741936
260,55.80062580645161,55.74646129032258,55.7275,55.669645161290326,55.62300322580645
261,55.80062580645161,55.74646129032258,55.72727666666667,55.66946451612903,55.62271935483871
262,55.80062580645161,55.74646129032258,55.727176666666665,55.66911935483871,55.622690322580645
263,55.80062580645161,55.74646129032258,55.727176666666665,55.66895161290323,55.62205806451613
264,55.80062580645161,55.74646129032258,55.72707333333334,55.668890322580644,55.621751612903225
265,55.80062580645161,55.74646129032258,55.726886666666665,55.66876129032258,55.62172258064516
266,55.80039677419355,55.74646129032258,55.72676333333333,55.66870322580645,55.62116774193548
267,55.80039677419355,55.74641935483871,55.726616666666665,55.66857419354839,55.62038064516129
268,55.80039677419355,55.74641935483871,55.72651333333334,55.668422580645164,55.62020322580645
269,55.80039677419355,55.74641935483871,55.72651333333334,55.66832258064516,55.61963870967742
270,55.80039677419355,55.74641935483871,55.72651333333334,55.667983870967745,55.619409677419355
271,55.80039677419355,55.74641935483871,55.72651333333334,55.66765483870968,55.619290322580646
272,55.80039677419355,55.74641935483871,55.7264,55.667525806451614,55.61860322580645
273,55.80039677419355,55.74641935483871,55.72628666666667,55.667003225806454,55.61819677419355
274,55.80039677419355,55.74641935483871,55.72628666666667,55.66686451612903,55.61775806451613
275,55.80028709677419,55.74641935483871,55.72628666666667,55.666735483870966,55.617290322580644
276,55.80028709677419,55.74641935483871,55.726173333333335,55.666693548387094,55.617290322580644
277,55.80028709677419,55.74641935483871,55.726173333333335,55.66624838709677,55.617145161290324
