gen,CCHIHH_stable_migration_gate mean,CCHIHH_stable_migration_gate var,GA mean,GA var,GDE mean,GDE var,GA-SLHH mean,GA-SLHH var,QPHH mean,QPHH var
4750,54.66432,0.00018828759999998018,55.28165,0.008749046500000125,54.783550000000005,0.00021103049999999027,55.73017,0.0002412980999999729,55.67021999999999,0.0030118515999998548
4800,54.664229999999996,0.000184854099999975,55.27891999999999,0.008969697600000095,54.783550000000005,0.00021103049999999027,55.73017,0.0002412980999999729,55.66948,0.0030647895999998775
4850,54.66389,0.0002048188999999681,55.277840000000005,0.008799460400000089,54.783550000000005,0.00021103049999999027,55.72998,0.00024978159999996857,55.66948,0.0030647895999998775
4900,54.66389,0.0002048188999999681,55.27636,0.008693758399999873,54.783550000000005,0.00021103049999999027,55.72998,0.00024978159999996857,55.66948,0.0030647895999998775
4950,54.66389,0.0002048188999999681,55.2759,0.008727199999999848,54.783550000000005,0.00021103049999999027,55.72998,0.00024978159999996857,55.66948,0.0030647895999998775
5000,54.66386,0.00020489239999996704,55.27553,0.00872643409999985,54.783550000000005,0.00021103049999999027,55.72998,0.00024978159999996857,55.669140000000006,0.0030928123999999294
5050,54.66353,0.0002067700999999685,55.27401999999999,0.008771815599999858,54.783550000000005,0.00021103049999999027,55.72998,0.00024978159999996857,55.66874,0.0031284443999999106
5100,54.66353,0.0002067700999999685,55.27293999999999,0.008858336399999894,54.783550000000005,0.00021103049999999027,55.72998,0.00024978159999996857,55.66874,0.0031284443999999106
5150,54.66304,0.00021016439999998034,55.26983,0.008685808099999897,54.783550000000005,0.00021103049999999027,55.72905000000001,0.00023715049999998246,55.66834,0.003057516399999949
5200,54.6626,0.00020278999999998742,55.269000000000005,0.008696871999999894,54.783550000000005,0.00021103049999999027,55.72905000000001,0.00023715049999998246,55.66834,0.003057516399999949
5250,54.66229,0.0002057628999999837,55.26807,0.00871334409999988,54.783550000000005,0.00021103049999999027,55.72887000000001,0.0002369200999999829,55.66790999999999,0.0031190708999999576
