gen,migration_true mean,migration_true var,migration_false mean,migration_false var
1950,0.04238779,1.7447482749e-06,0.052637630000000005,6.409739404099995e-06
2000,0.04228464,1.7883261144000039e-06,0.05241188,6.564219007600003e-06
2050,0.04217557,1.8746162421000012e-06,0.052291080000000004,6.5811980356e-06
2100,0.04211975,1.8751259805000023e-06,0.052116130000000004,6.410598104100001e-06
2150,0.042073929999999995,1.7976758601000016e-06,0.05192001,6.5914596208999945e-06
2200,0.041992089999999996,1.7655003809000038e-06,0.051786849999999995,6.779170874499997e-06
2250,0.04192134,1.714500314400004e-06,0.05167202,6.837806995600001e-06
2300,0.04181123,1.7487500581000032e-06,0.05154866,6.749932978399998e-06
2350,0.04175179,1.7108710909000008e-06,0.051442299999999996,7.034289517999999e-06
2400,0.04168794,1.7001771943999994e-06,0.05128745,7.187102056499997e-06
2450,0.04160494,1.5690523883999997e-06,0.05119586,7.206956368399998e-06
2500,0.04151546,1.586923278399999e-06,0.05109108,7.4991768195999975e-06
2550,0.041446489999999996,1.5563550229000004e-06,0.050999090000000004,7.492976166900002e-06
2600,0.041411340000000005,1.5078348063999997e-06,0.05086132,7.790449373599997e-06
2650,0.04136495,1.5102143264999996e-06,0.05076494,7.831285346399992e-06
2700,0.0413192,1.508517267999999e-06,0.050668559999999994,8.051284466399991e-06
2750,0.04126201,1.4475871928999999e-06,0.05060487,8.1743878281e-06
2800,0.04120278,1.457811745599998e-06,0.05055611,8.325524156899995e-06
2850,0.04112946,1.4805591743999996e-06,0.050485480000000006,8.456440613599997e-06
2900,0.04107594,1.4432862703999992e-06,0.05044837,8.494130718099997e-06
2950,0.04103578,1.4378309215999992e-06,0.05035425,8.852397106499996e-06
3000,0.04098702,1.4537126196e-06,0.050294240000000004,8.902867400399996e-06
3050,0.04095939,1.4748538229000003e-06,0.05023449,9.0667372729e-06
3100,0.040904100000000006,1.5022462799999976e-06,0.05018851,8.9933790889e-06
3150,0.04086148,1.498728977599998e-06,0.050114360000000004,8.9519037244e-06
3200,0.04082302,1.4974811156e-06,0.05002628,9.035716417599997e-06
3250,0.04078127,1.5192490280999996e-06,0.04995469,9.183875436899998e-06
3300,0.04074394,1.563647764400001e-06,0.04989504,9.248912128399998e-06
3350,0.040690330000000004,1.6283549581e-06,0.049810270000000004,9.4708681481e-06
3400,0.04066347,1.6471504100999992e-06,0.049772739999999996,9.6161335164e-06
3450,0.04063165,1.6475690664999988e-06,0.04970392,9.8813112296e-06
3500,0.04061446,1.658593072400001e-06,0.04964626,1.0001972760399993e-05
3550,0.04058986,1.6784386663999984e-06,0.04955917,1.00380597501e-05
3600,0.040570659999999995,1.6989649423999972e-06,0.049499749999999995,1.01767527205e-05
3650,0.0405166,1.6861970279999982e-06,0.04942746,1.0176179638399996e-05
3700,0.0404729,1.7077576980000011e-06,0.049332799999999996,1.0397923977999993e-05
3750,0.040421429999999994,1.7918447141000025e-06,0.04925246,1.0349486838399999e-05
3800,0.040392460000000005,1.8139506184000013e-06,0.04918959,1.0256032672899998e-05
3850,0.04032615,1.8500685385000017e-06,0.04916101,1.0192759794899993e-05
3900,0.04028484,1.8861454344000023e-06,0.04910802,1.0256498911599994e-05
3950,0.04025539,1.914243146900002e-06,0.04903897,1.0474269556099996e-05
4000,0.04023605,1.9278613905000016e-06,0.04896455,1.0380887006499994e-05
4050,0.04019298,1.9011576415999984e-06,0.048909140000000004,1.0215424728399999e-05
4100,0.04016037,1.918850212100002e-06,0.048868499999999995,1.0317852193999993e-05
4150,0.040135330000000004,1.9387169821000013e-06,0.048810150000000004,1.0316924138499992e-05
