gen,full_mean,full_var,full_ci95,nocc_mean,nocc_var,nocc_ci95
8850,0.34246940000000003,8.494108399999946e-07,0.0005712352127577552,0.35366580000000003,2.7466755160000014e-05,0.0032483270559267277
8900,0.34246940000000003,8.494108399999946e-07,0.0005712352127577552,0.3536045,2.841549884999999e-05,0.0033039518819462242
8950,0.34246940000000003,8.494108399999946e-07,0.0005712352127577552,0.3536045,2.841549884999999e-05,0.0033039518819462242
9000,0.342449,7.991533999999853e-07,0.0005540783068700618,0.35358,2.8593722000000024e-05,0.0033142969455858973
9050,0.3424265,8.084796499999867e-07,0.0005573020207607315,0.3535637,2.8438459609999996e-05,0.0033052864692455328
9100,0.3424265,8.084796499999867e-07,0.0005573020207607315,0.35348820000000003,2.779180956000001e-05,0.0032674916312929714
9150,0.3424265,8.084796499999867e-07,0.0005573020207607315,0.3534452,2.7693370760000013e-05,0.003261699757973073
9200,0.3424265,8.084796499999867e-07,0.0005573020207607315,0.35341670000000003,2.7955850210000048e-05,0.003277120598432962
9250,0.3424245,8.097496499999846e-07,0.0005577395678486457,0.3533655,2.8180906050000036e-05,0.0032902852259596
9300,0.3424245,8.097496499999846e-07,0.0005577395678486457,0.3532573,2.8644763610000063e-05,0.003317253741940406
9350,0.3424245,8.097496499999846e-07,0.0005577395678486457,0.3531858,2.923518196000006e-05,0.0033512665518805906
9400,0.34239800000000004,7.911863999999876e-07,0.0005513095023886267,0.3531858,2.923518196000006e-05,0.0033512665518805906
9450,0.34239800000000004,7.911863999999876e-07,0.0005513095023886267,0.35318170000000004,2.9286753209999997e-05,0.003354221088889878
9500,0.34239800000000004,7.911863999999876e-07,0.0005513095023886267,0.3531144,2.9304537039999953e-05,0.0033552393281681683
9550,0.34235509999999997,7.876716899999859e-07,0.0005500835904027629,0.35308979999999995,2.9698844560000046e-05,0.00337773713100496
9600,0.34235509999999997,7.876716899999859e-07,0.0005500835904027629,0.3530694,2.987859304000003e-05,0.0033879433735300845
9650,0.34235509999999997,7.876716899999859e-07,0.0005500835904027629,0.3530674,2.9896618640000053e-05,0.003388965183760733
9700,0.34235509999999997,7.876716899999859e-07,0.0005500835904027629,0.3530102,2.9204361360000096e-05,0.003349499583528506
9750,0.3423347,7.261004099999916e-07,0.0005281465076146927,0.3529734,2.969448524000011e-05,0.0033774892227508946
9800,0.3423143,7.486832099999897e-07,0.0005362966920964515,0.3529673,2.9720835410000055e-05,0.0033789874416910192
9850,0.3423143,7.486832099999897e-07,0.0005362966920964515,0.3529121,2.959590329000006e-05,0.0033718781425025462
9900,0.3423143,7.486832099999897e-07,0.0005362966920964515,0.3528836,2.9529032040000035e-05,0.003368066648462648
9950,0.3423143,7.486832099999897e-07,0.0005362966920964515,0.3528632,2.9487024360000027e-05,0.003365670108334685
