gen,GA mean,GA var,DE mean,DE var,GDE mean,GDE var,CCHIHH_base mean,CCHIHH_base var,CCHIHH_stable mean,CCHIHH_stable var
9450,1825.7060000000001,2115.820444000001,2048.116,1048.7602839999986,1352.659,870.1971690000009,1326.231,4070.139629000004,1259.774,3691.979583999998
9500,1825.0520000000001,2121.2949359999993,2048.116,1048.7602839999986,1352.2469999999998,861.8369410000012,1325.942,4080.375995999998,1259.519,3701.7647289999977
9550,1824.8439999999998,2115.4814239999982,2048.116,1048.7602839999986,1351.897,864.7509609999985,1325.584,4106.432163999999,1259.303,3707.0625610000025
9600,1824.409,2112.885269,2048.116,1048.7602839999986,1351.385,891.0264449999975,1325.215,4135.442385000001,1258.932,3717.3843159999983
9650,1823.78,2037.3410400000012,2048.116,1048.7602839999986,1351.2540000000001,887.0192039999986,1324.7549999999999,4181.269745000003,1258.6460000000002,3716.6555839999965
9700,1823.089,2042.7937490000004,2048.116,1048.7602839999986,1351.132,893.0381560000002,1324.402,4208.396756000004,1258.458,3719.7478159999955
9750,1822.904,2046.451724000004,2048.116,1048.7602839999986,1351.035,892.0063450000005,1324.133,4216.6017610000035,1258.154,3726.7091239999986
9800,1822.7779999999998,2044.1095760000007,2048.116,1048.7602839999986,1350.42,886.5659000000003,1323.893,4224.223960999999,1257.947,3721.1192809999966
9850,1822.259,2083.1898489999994,2048.116,1048.7602839999986,1350.3,883.6333800000009,1323.6219999999998,4226.711816000001,1257.706,3720.731263999999
9900,1821.812,2093.6274760000006,2048.116,1048.7602839999986,1349.732,883.9726959999998,1323.2649999999999,4266.4314450000065,1257.5030000000002,3724.9811810000006
9950,1821.4900000000002,2093.3305199999995,2048.116,1048.7602839999986,1349.7040000000002,883.253124000001,1323.024,4279.385904,1257.158,3754.7608160000004
10000,1820.2830000000001,2177.068841,2048.116,1048.7602839999986,1349.5459999999998,886.6191239999993,1322.783,4286.144841,1256.8799999999999,3772.8278600000003
